signature,Name_GeneSymbol,z_scores
REP.A007_HELA_24H:N13,DNTTIP2,-1.8062464
REP.A007_HELA_24H:N13,ZMYM2,-1.2444696
REP.A007_HELA_24H:N13,OXCT1,-0.29021412
REP.A007_HELA_24H:N13,NNT,-1.261364
REP.A007_HELA_24H:N13,MAPKAPK3,0.2862325
REP.A007_HELA_24H:N13,INPP1,-0.7122154
REP.A007_HELA_24H:N13,SACM1L,-1.9180444
REP.A007_HELA_24H:N13,PRKACA,-0.50258106
REP.A007_HELA_24H:N13,INTS3,-0.3454257
REP.A007_HELA_24H:N13,STAMBP,-0.12550227
REP.A007_HELA_24H:N13,GAA,-0.58791137
REP.A007_HELA_24H:N13,TARBP1,-0.75256115
REP.A007_HELA_24H:N13,SLC25A4,-1.0937135
REP.A007_HELA_24H:N13,SLC37A4,-0.21021123
REP.A007_HELA_24H:N13,PCK2,-0.23524979
REP.A007_HELA_24H:N13,HPRT1,1.4653826
REP.A007_HELA_24H:N13,FAH,-0.40885985
REP.A007_HELA_24H:N13,POP4,1.6203406
REP.A007_HELA_24H:N13,CDC20,-1.346083
REP.A007_HELA_24H:N13,CYTH1,-0.892129
REP.A007_HELA_24H:N13,DDIT4,-0.819332
REP.A007_HELA_24H:N13,MAP7,-0.4503839
REP.A007_HELA_24H:N13,NIT1,0.014081493
REP.A007_HELA_24H:N13,NUP88,-1.3730667
REP.A007_HELA_24H:N13,WFS1,0.10772087
REP.A007_HELA_24H:N13,ADGRE5,-0.9306522
REP.A007_HELA_24H:N13,MSH6,-0.4803925
REP.A007_HELA_24H:N13,FAM20B,0.21943855
REP.A007_HELA_24H:N13,PIN1,0.6721135
REP.A007_HELA_24H:N13,ETFB,0.69439226
REP.A007_HELA_24H:N13,FPGS,0.42896947
REP.A007_HELA_24H:N13,FHL2,-1.4860618
REP.A007_HELA_24H:N13,CRYZ,0.2543242
REP.A007_HELA_24H:N13,UBE2C,0.088836886
REP.A007_HELA_24H:N13,RFX5,-0.7904201
REP.A007_HELA_24H:N13,ARNT2,0.8153563
REP.A007_HELA_24H:N13,PYGL,-1.5979843
REP.A007_HELA_24H:N13,POLD4,1.0211226
REP.A007_HELA_24H:N13,LYPLA1,0.80538493
REP.A007_HELA_24H:N13,ECD,-0.9921235
REP.A007_HELA_24H:N13,PTPRK,1.214577
REP.A007_HELA_24H:N13,TIMELESS,-0.14509644
REP.A007_HELA_24H:N13,STK10,1.0248839
REP.A007_HELA_24H:N13,TP53BP1,-1.1458418
REP.A007_HELA_24H:N13,TCTA,-0.21049133
REP.A007_HELA_24H:N13,PDHX,-1.2609501
REP.A007_HELA_24H:N13,KLHL21,-0.43790802
REP.A007_HELA_24H:N13,COG2,0.0061118966
REP.A007_HELA_24H:N13,DNM1L,0.18870455
REP.A007_HELA_24H:N13,PTK2B,0.25923082
REP.A007_HELA_24H:N13,PAN2,0.83927816
REP.A007_HELA_24H:N13,CCDC86,-1.7857867
REP.A007_HELA_24H:N13,TP53BP2,-1.1034132
REP.A007_HELA_24H:N13,SLC11A2,0.07718244
REP.A007_HELA_24H:N13,SPTLC2,-1.708706
REP.A007_HELA_24H:N13,KIF5C,-1.0085056
REP.A007_HELA_24H:N13,RB1,-0.31093454
REP.A007_HELA_24H:N13,TBP,0.030395444
REP.A007_HELA_24H:N13,HAT1,1.1286389
REP.A007_HELA_24H:N13,PAK4,-1.2627097
REP.A007_HELA_24H:N13,TIMP2,0.6842375
REP.A007_HELA_24H:N13,RRP8,-1.0254475
REP.A007_HELA_24H:N13,S100A4,1.3268211
REP.A007_HELA_24H:N13,B4GAT1,-0.092983365
REP.A007_HELA_24H:N13,ABCB6,-1.2231234
REP.A007_HELA_24H:N13,PMM2,0.5131113
REP.A007_HELA_24H:N13,MTFR1,0.9017291
REP.A007_HELA_24H:N13,RFC5,0.17601047
REP.A007_HELA_24H:N13,CDK1,0.25743335
REP.A007_HELA_24H:N13,ST3GAL5,0.424554
REP.A007_HELA_24H:N13,MAPK9,0.80753416
REP.A007_HELA_24H:N13,TLE1,-0.52008444
REP.A007_HELA_24H:N13,PAFAH1B3,0.6913234
REP.A007_HELA_24H:N13,IL4R,-1.221275
REP.A007_HELA_24H:N13,NPRL2,1.7353475
REP.A007_HELA_24H:N13,CDH3,-0.91926056
REP.A007_HELA_24H:N13,DRAP1,-1.3169401
REP.A007_HELA_24H:N13,DFFA,-0.1715017
REP.A007_HELA_24H:N13,EDEM1,-0.58390075
REP.A007_HELA_24H:N13,HS2ST1,-0.376355
REP.A007_HELA_24H:N13,KIAA0355,0.110927634
REP.A007_HELA_24H:N13,CNOT4,-0.522346
REP.A007_HELA_24H:N13,DMTF1,-0.2464127
REP.A007_HELA_24H:N13,DCK,0.117162675
REP.A007_HELA_24H:N13,DYNLT3,1.298322
REP.A007_HELA_24H:N13,BAMBI,-0.015495295
REP.A007_HELA_24H:N13,SLC35A1,0.8475729
REP.A007_HELA_24H:N13,NCK2,-0.74204606
REP.A007_HELA_24H:N13,ITGB1BP1,0.5164199
REP.A007_HELA_24H:N13,PPP2R5E,1.6151447
REP.A007_HELA_24H:N13,CEBPZ,-1.8946126
REP.A007_HELA_24H:N13,TIMM17B,0.71074617
REP.A007_HELA_24H:N13,UGDH,-1.2840544
REP.A007_HELA_24H:N13,MTF2,-0.75852466
REP.A007_HELA_24H:N13,EZH2,-0.5460821
REP.A007_HELA_24H:N13,MYCBP,-0.45077035
REP.A007_HELA_24H:N13,DUSP14,-1.1786667
REP.A007_HELA_24H:N13,SOCS2,0.29663736
REP.A007_HELA_24H:N13,RPS6KA1,0.19343616
REP.A007_HELA_24H:N13,APOE,-0.56530017
REP.A007_HELA_24H:N13,HES1,-0.6573905
REP.A007_HELA_24H:N13,PSMG1,0.4626096
REP.A007_HELA_24H:N13,SATB1,-0.32599616
REP.A007_HELA_24H:N13,DDB2,0.048588887
REP.A007_HELA_24H:N13,CCNA2,-0.6020981
REP.A007_HELA_24H:N13,EML3,-0.5900464
REP.A007_HELA_24H:N13,PRAF2,-0.5948729
REP.A007_HELA_24H:N13,SPR,-0.16030285
REP.A007_HELA_24H:N13,EPN2,0.37585932
REP.A007_HELA_24H:N13,MRPL19,-1.0845042
REP.A007_HELA_24H:N13,CEP57,0.9287842
REP.A007_HELA_24H:N13,TRAPPC3,0.40710902
REP.A007_HELA_24H:N13,ZNF318,-0.75972146
REP.A007_HELA_24H:N13,STX4,-0.48186064
REP.A007_HELA_24H:N13,IPO13,0.17546643
REP.A007_HELA_24H:N13,PCBD1,0.5093161
REP.A007_HELA_24H:N13,MNAT1,0.4454485
REP.A007_HELA_24H:N13,AGL,1.098347
REP.A007_HELA_24H:N13,LOXL1,-0.9158866
REP.A007_HELA_24H:N13,NFIL3,-1.5077
REP.A007_HELA_24H:N13,CSNK2A2,0.729693
REP.A007_HELA_24H:N13,RAB4A,0.52136654
REP.A007_HELA_24H:N13,POLB,0.2684218
REP.A007_HELA_24H:N13,IGF1R,0.13141693
REP.A007_HELA_24H:N13,FGFR2,-1.2076733
REP.A007_HELA_24H:N13,MBNL2,-0.49554253
REP.A007_HELA_24H:N13,TATDN2,-1.0011972
REP.A007_HELA_24H:N13,TRIM13,0.6923779
REP.A007_HELA_24H:N13,HMOX1,1.7400675
REP.A007_HELA_24H:N13,NUCB2,0.69918597
REP.A007_HELA_24H:N13,BCL2,-0.9780534
REP.A007_HELA_24H:N13,RFC2,0.037001003
REP.A007_HELA_24H:N13,FZD7,-0.98535895
REP.A007_HELA_24H:N13,PHKG2,-0.4425252
REP.A007_HELA_24H:N13,GADD45A,-0.042602982
REP.A007_HELA_24H:N13,LAMA3,0.3171525
REP.A007_HELA_24H:N13,SKIV2L,-1.2650386
REP.A007_HELA_24H:N13,BUB1B,-0.018437043
REP.A007_HELA_24H:N13,SLC25A13,-0.8050842
REP.A007_HELA_24H:N13,SSBP2,0.8678395
REP.A007_HELA_24H:N13,AKAP8,-2.300508
REP.A007_HELA_24H:N13,PDIA5,0.26919365
REP.A007_HELA_24H:N13,RAB11FIP2,-0.66694826
REP.A007_HELA_24H:N13,RAB21,-0.26337293
REP.A007_HELA_24H:N13,LYRM1,0.016642665
REP.A007_HELA_24H:N13,RAP1GAP,2.0234234
REP.A007_HELA_24H:N13,TCEA2,-0.40795943
REP.A007_HELA_24H:N13,NFKBIE,-0.91192204
REP.A007_HELA_24H:N13,MRPL12,-1.2407748
REP.A007_HELA_24H:N13,ATF6,-0.23563619
REP.A007_HELA_24H:N13,CEBPD,0.10920833
REP.A007_HELA_24H:N13,GNB5,-0.880628
REP.A007_HELA_24H:N13,DUSP4,0.47296512
REP.A007_HELA_24H:N13,CEBPA,-1.0347718
REP.A007_HELA_24H:N13,WASF3,0.3420394
REP.A007_HELA_24H:N13,PRKX,0.5090129
REP.A007_HELA_24H:N13,SLC5A6,-0.34008604
REP.A007_HELA_24H:N13,MAP3K4,-0.8799527
REP.A007_HELA_24H:N13,AURKA,0.10012351
REP.A007_HELA_24H:N13,CCNH,-0.0027897486
REP.A007_HELA_24H:N13,TESK1,0.48763022
REP.A007_HELA_24H:N13,CDC45,1.0732999
REP.A007_HELA_24H:N13,FOXO3,-0.40946636
REP.A007_HELA_24H:N13,ENOSF1,0.16145942
REP.A007_HELA_24H:N13,IFNAR1,-0.6133151
REP.A007_HELA_24H:N13,CDK2,0.32287845
REP.A007_HELA_24H:N13,ELOVL6,2.2822783
REP.A007_HELA_24H:N13,PMAIP1,0.48089653
REP.A007_HELA_24H:N13,PIK3C3,0.7140649
REP.A007_HELA_24H:N13,CREB1,-1.0727024
REP.A007_HELA_24H:N13,PIK3CA,0.2546602
REP.A007_HELA_24H:N13,GSTM2,-0.15236849
REP.A007_HELA_24H:N13,FOSL1,0.09242665
REP.A007_HELA_24H:N13,FZD1,0.67789346
REP.A007_HELA_24H:N13,PLA2G15,-0.37999177
REP.A007_HELA_24H:N13,SNCA,0.68990815
REP.A007_HELA_24H:N13,MMP1,-0.9555282
REP.A007_HELA_24H:N13,PIK3C2B,-1.7932645
REP.A007_HELA_24H:N13,CD44,0.14990129
REP.A007_HELA_24H:N13,DPH2,1.0420969
REP.A007_HELA_24H:N13,PPIC,0.11178051
REP.A007_HELA_24H:N13,BRCA1,-0.23920938
REP.A007_HELA_24H:N13,ST6GALNAC2,-1.225515
REP.A007_HELA_24H:N13,IKBKE,0.3997701
REP.A007_HELA_24H:N13,FGFR4,-1.4321575
REP.A007_HELA_24H:N13,SLC25A14,1.5182623
REP.A007_HELA_24H:N13,CGRRF1,-1.0141227
REP.A007_HELA_24H:N13,CCDC85B,0.6161332
REP.A007_HELA_24H:N13,ACD,-1.1060432
REP.A007_HELA_24H:N13,TFAP2A,0.4698427
REP.A007_HELA_24H:N13,SHB,0.64728636
REP.A007_HELA_24H:N13,CCP110,-0.59149355
REP.A007_HELA_24H:N13,KCNK1,0.009719372
REP.A007_HELA_24H:N13,CDC25A,0.054110534
REP.A007_HELA_24H:N13,KIAA0753,-0.39406303
REP.A007_HELA_24H:N13,NCK1,0.48139194
REP.A007_HELA_24H:N13,STX1A,-1.1242813
REP.A007_HELA_24H:N13,PTGS2,-0.9882836
REP.A007_HELA_24H:N13,MAP2K5,-0.77494794
REP.A007_HELA_24H:N13,C2CD2L,0.017162161
REP.A007_HELA_24H:N13,USP6NL,-0.072414845
REP.A007_HELA_24H:N13,FAS,-0.7971683
REP.A007_HELA_24H:N13,PPOX,0.21318686
REP.A007_HELA_24H:N13,TMEM5,-0.2073112
REP.A007_HELA_24H:N13,CLPX,-1.7940321
REP.A007_HELA_24H:N13,ZW10,1.0873393
REP.A007_HELA_24H:N13,MELK,-0.16415276
REP.A007_HELA_24H:N13,CCNF,-0.15120453
REP.A007_HELA_24H:N13,RAD9A,-1.8972851
REP.A007_HELA_24H:N13,TCFL5,-1.1074883
REP.A007_HELA_24H:N13,ZNF274,-2.0241516
REP.A007_HELA_24H:N13,ICAM3,0.88819623
REP.A007_HELA_24H:N13,DDX10,-0.1683365
REP.A007_HELA_24H:N13,TRAPPC6A,-0.18314584
REP.A007_HELA_24H:N13,CDK5R1,0.9991698
REP.A007_HELA_24H:N13,ATF5,0.28907415
REP.A007_HELA_24H:N13,STAT5B,-0.9481913
REP.A007_HELA_24H:N13,CCNE2,0.6770887
REP.A007_HELA_24H:N13,LSM6,0.5003132
REP.A007_HELA_24H:N13,IKZF1,0.050487064
REP.A007_HELA_24H:N13,CENPE,0.7713549
REP.A007_HELA_24H:N13,KIT,1.0769361
REP.A007_HELA_24H:N13,ITGAE,-0.3753578
REP.A007_HELA_24H:N13,IL1B,-0.9045535
REP.A007_HELA_24H:N13,ORC1,-0.66927654
REP.A007_HELA_24H:N13,MAMLD1,0.16100885
REP.A007_HELA_24H:N13,SGCB,0.55488145
REP.A007_HELA_24H:N13,MOK,-0.53137
REP.A007_HELA_24H:N13,CD40,-0.061406016
REP.A007_HELA_24H:N13,PEX11A,0.1371078
REP.A007_HELA_24H:N13,CLTB,-1.082224
REP.A007_HELA_24H:N13,CD58,0.70980185
REP.A007_HELA_24H:N13,PLS1,-0.22246137
REP.A007_HELA_24H:N13,PCMT1,0.72865427
REP.A007_HELA_24H:N13,RELB,-0.34817696
REP.A007_HELA_24H:N13,GNA15,-0.77544034
REP.A007_HELA_24H:N13,INPP4B,-0.24665384
REP.A007_HELA_24H:N13,CBR3,0.574459
REP.A007_HELA_24H:N13,CHEK1,-0.52752227
REP.A007_HELA_24H:N13,SMAD3,0.89865726
REP.A007_HELA_24H:N13,DAG1,0.42200378
REP.A007_HELA_24H:N13,PHKA1,-0.22463177
REP.A007_HELA_24H:N13,FOXO4,-1.2280312
REP.A007_HELA_24H:N13,PIGB,-1.4729943
REP.A007_HELA_24H:N13,PDGFA,-0.21911977
REP.A007_HELA_24H:N13,CASP10,-0.7341274
REP.A007_HELA_24H:N13,GHR,-0.9548937
REP.A007_HELA_24H:N13,C5,0.512866
REP.A007_HELA_24H:N13,BTK,-0.21662977
REP.A007_HELA_24H:N13,RPP38,-1.4404888
REP.A007_HELA_24H:N13,SNX7,0.8140491
REP.A007_HELA_24H:N13,NOS3,0.20228212
REP.A007_HELA_24H:N13,SCYL3,0.6082404
