signature,Name_GeneSymbol,z_scores
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EDN1,-1.0671728
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FASTKD5,-0.04689091
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,METRN,-0.86228484
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LAGE3,0.2055177
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PXMP2,-0.24203975
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,AMDHD2,-0.14533067
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PRR15L,0.38460937
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FSD1,0.96738124
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TIMM22,0.47859487
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FBXO11,0.040770184
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RBKS,-0.38084245
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CHAC1,-1.19862
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MSRA,-0.11422767
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HERC6,0.19849738
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MTERF3,-0.98912644
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ADAT1,-1.38694
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FKBP14,-2.195152
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PAK6,0.66979086
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PSMD10,-1.3908489
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CHIC2,-0.15272227
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LRRC16A,0.34322703
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TSEN2,0.15841831
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ZNF586,0.023892015
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PRR7,-0.614794
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GFOD1,0.026355585
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SPAG4,-0.11379031
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MCOLN1,0.022808248
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ZNF589,-0.0036009275
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SLC2A6,1.2072083
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MCUR1,-1.4749126
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FBXL12,-1.3609155
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SNX11,0.17699061
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FAIM,0.041765653
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GTPBP8,-1.1260505
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TLR4,-0.8639496
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DENND2D,0.112595156
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PECR,-1.1820309
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ARID4B,0.4883914
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FRS2,0.94635576
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ITFG1,-1.2885414
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,BNIP3L,-1.1788707
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ARPP19,-1.5587587
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ATG3,-0.724403
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,UTP14A,-0.13983728
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,WDR61,-1.0315577
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EIF4EBP1,-1.7018412
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GRWD1,0.2592244
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ABHD6,1.146903
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SIRT3,0.38219795
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NOL3,0.68906146
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,STAP2,1.147075
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ACOT9,-0.81718206
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CANT1,0.37360737
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,YTHDF1,-0.77628636
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HMGCS1,2.5541856
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MICALL1,-0.43801802
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FAM63A,-0.50852233
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ATF1,-1.7875898
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,P4HTM,-0.36415213
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SLC27A3,0.91950774
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TBXA2R,-0.3400532
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RTN2,0.6192405
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TSTA3,-0.30876628
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PPARD,-0.69775796
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GNA11,1.2116879
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,WDTC1,1.4827602
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PLSCR3,0.018922051
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NPEPL1,0.20923504
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DDR1,-0.17541236
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PAX8,-0.5280494
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RPS5,0.8014401
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ABCF1,0.30510724
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SPAG7,-0.1756363
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RHOA,2.2048275
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RNPS1,-0.37184
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SMNDC1,0.31585088
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ATP6V0B,0.5699758
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RPS6,1.0914057
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,USP22,-0.81540644
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,APP,0.41303387
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CLTC,1.2531974
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MLEC,1.2164555
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CSRP1,0.99334717
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CALM3,-0.1516552
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PTPRF,-0.17615
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DNAJB1,-0.31541678
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,XBP1,-0.11995233
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,GRN,0.5545511
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HK1,0.46837586
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KDELR2,-0.45472392
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SKP1,0.05852811
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CAPN1,-0.7299604
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CALU,-0.5089807
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CTSD,-0.360374
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MAT2A,0.027087172
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,STMN1,-0.7791352
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ECH1,1.0033904
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,IQGAP1,-0.6877979
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HSPA1A,-1.0835148
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HSPD1,1.209011
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CIRBP,-0.94206506
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PSME1,0.09736529
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PAFAH1B1,0.39660066
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HYOU1,0.17095223
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PSMD2,-0.09532531
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,EPRS,-0.305398
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PSMD4,-1.0409977
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PGAM1,1.7661732
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,STAT1,0.35602608
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,FKBP4,-0.30921867
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KTN1,0.0974893
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TMED10,0.55924004
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ALDOA,-0.0019813161
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TSPAN3,0.46408248
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,GNAS,1.2015778
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HIF1A,-0.46924964
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,AARS,0.48869744
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RPN1,-0.24150334
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PAICS,0.9598465
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,BLCAP,1.0560987
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HADH,-0.15824924
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,GNAI2,-0.84974426
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PSMF1,-0.28785107
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MYL9,-1.1898924
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MMP2,-0.1499268
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SMARCC1,0.28664988
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TM9SF2,0.16364963
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PIP4K2B,0.86579484
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PXN,0.04593313
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,COPB2,0.5240651
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PFKL,-0.16935572
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PGRMC1,0.6927508
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ITGB5,-0.55733204
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PLP2,-1.3974954
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NFE2L2,-1.0018122
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MBNL1,-0.76015854
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NMT1,-0.33700237
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,BHLHE40,1.867197
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TERF2IP,-0.8136264
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,FBXO7,-1.2598988
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HTRA1,-0.60559535
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,LRPAP1,0.20350955
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CREG1,0.89918864
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PCNA,0.8342828
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,LGMN,-1.4495198
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ILK,-0.71591103
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ATP1B1,-0.4966032
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SYPL1,0.76001894
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TXNRD1,-1.1487647
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NUDCD3,0.78436583
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TOP2A,-0.5056145
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,STK25,0.81290644
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,EBNA1BP2,0.37933302
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ARHGEF12,0.4138279
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SCP2,1.7868006
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,YME1L1,1.18958
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TMEM109,0.056679342
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TPD52L2,-1.366227
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CRTAP,-1.4281858
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TRAP1,0.19158098
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,IGF2R,-0.5758717
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PHGDH,-0.90831876
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,LRP10,-1.0147308
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SOX4,-1.558608
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CAT,-0.021489413
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RHEB,2.1672435
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MAPKAPK2,0.2037485
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SCRN1,-0.90182245
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,JUN,-1.5998573
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SHC1,-1.0574849
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SQSTM1,-0.13296239
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PRCP,0.33525202
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,USP7,0.16791464
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NFKBIA,1.65525
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,G3BP1,-0.16989177
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TOMM70A,-0.7248457
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RPA1,-0.01691774
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ZFP36,-0.21221255
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DUSP3,0.009990925
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KDM5B,-0.600163
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MCM3,0.20261455
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CLIC4,0.58985543
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CLSTN1,0.85694766
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ID2,1.4718449
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DCTD,0.7636339
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,FAT1,1.0044371
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SMC1A,-0.861763
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NISCH,0.60653734
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PWP1,0.74883187
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ICMT,0.90826154
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RUVBL1,0.25479695
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MBTPS1,-1.110439
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,INSIG1,2.675409
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RRAGA,0.6611842
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,IER3,-0.76439685
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,UBE2L6,-0.13874009
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SMC4,-0.36713788
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,USP14,-0.6120845
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,EGR1,-1.4450341
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PNP,0.81510127
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DNMT1,-0.056598324
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CCND3,-1.6596688
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NIPSNAP1,1.5314648
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MYBL2,-0.9126168
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,EPB41L2,-1.7419438
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ELAVL1,0.58097017
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KIAA0100,0.68643254
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TP53,0.3582237
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RPA2,-0.64272153
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MTHFD2,-1.3210297
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PSME2,-0.54163724
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DAXX,-0.3278178
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ELAC2,-1.2793851
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NCAPD2,-0.52558213
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,EFCAB14,0.33031088
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DDX42,-1.3070687
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,LBR,-0.82428557
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SH3BP5,-2.1963253
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,UBE3C,2.8435493
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SCARB1,2.9639091
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SCCPDH,1.9716293
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SMARCD2,1.2423654
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NET1,0.801753
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HDAC2,1.1836649
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HSPB1,-0.20247863
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,LIPA,1.797733
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,BNIP3,0.89190584
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CDC25B,-0.7435913
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ATMIN,-0.37158254
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TOMM34,-0.26753357
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MPZL1,-0.26064706
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,IL13RA1,-1.61998
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PSRC1,-0.69905555
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,UBE2A,-0.16642189
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,COASY,-0.1738595
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,LRRC41,0.036038756
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MYCBP2,-1.5583792
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RBM6,-0.98368806
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PGM1,0.26168787
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MYO10,-1.0925969
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RSU1,-0.05597383
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,EGFR,0.4873654
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KIAA0196,-0.140096
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,EXT1,0.79297304
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SPEN,-0.6574078
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PTPN12,-0.5405731
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TWF2,0.48410466
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TJP1,-0.07997313
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MEST,1.0209005
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ALDOC,1.5493546
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KDM5A,-1.1474208
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RAI14,0.6358453
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,BIRC2,-1.9385524
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CTSL,-0.009450897
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PAF1,-0.4387997
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,BIRC5,-0.60679567
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RALB,-0.43519774
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ARFIP2,1.1679597
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ARHGAP1,-1.285879
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CPNE3,0.8190097
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ABL1,-0.71940565
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TRAK2,-1.5945398
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PYCR1,1.3210635
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NUP62,0.49064538
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PCM1,-0.9892172
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,BLMH,0.63595986
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MVP,-0.30609688
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NUP133,-0.14622705
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PLOD3,-0.3646982
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PPP2R5A,-1.9381447
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NUP93,-1.1065048
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ARL4C,-0.2949503
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KIAA0907,0.87429446
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CRK,0.5183497
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CHERP,0.62986857
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PLK1,-0.324767
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TRIB1,0.7720732
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CDK4,0.07080603
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,STXBP1,1.1285387
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,VPS72,0.3912425
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HSD17B10,-0.20538493
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CDKN1A,0.39415303
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,COL1A1,-0.85120624
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SENP6,0.19697474
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ACBD3,0.33378783
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CSK,0.6617022
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CSNK1E,-0.65555197
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TOR1A,-0.640748
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TRAM2,-0.6007538
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TCEAL4,-0.57568914
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,GNPDA1,-0.94846237
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RGS2,0.77856797
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ABCF3,-0.20232987
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TCERG1,0.7625594
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,USP1,-1.3699448
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KEAP1,-1.1901368
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,KAT6A,0.48707002
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MPC2,0.9809223
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MYC,2.9712186
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SLC35B1,0.21837941
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PLSCR1,-1.0862534
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DECR1,-0.29810387
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ERBB3,0.9095227
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PRSS23,1.1114814
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PAPD7,-0.89149207
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,CTNNAL1,0.84336543
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,IKBKAP,1.1936522
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PPIE,-1.7746668
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,DNAJB2,-0.46291757
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SNAP25,-1.0798856
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,BCL7B,-0.9916195
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,GALE,-0.17368284
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HMGCR,1.8352126
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PRKCD,1.6098946
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,VAPB,1.7342865
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,MYLK,-0.4794087
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,S100A13,-0.59970427
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NRIP1,0.07506712
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,HTATSF1,-1.2282945
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ADAM10,0.8820891
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,EAPP,0.04979466
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SERPINE1,-1.8916111
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,APPBP2,-1.0521548
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,TOPBP1,-1.7452259
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,POLR2K,1.2265443
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,ICAM1,-0.43941766
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,NRAS,-1.255736
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,LPGAT1,-1.4977727
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,PSMB10,-1.1434642
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,SDHB,1.4154065
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,RASA1,0.59247124
CPC006_VCAP_24H:BRD-K70792160-003-02-0:24,GTF2A2,1.7796085
